date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:15:29	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-5e33854bd65bf%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:15:31	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5e33854bc4191%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:15:32	16276/16276	---M--	200	added ('OK')	font/woff	etag:%223f94-5e33854bd5df3%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:15:32	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-5e33854bc83ca%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:15:38	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%2220b98-5e33854bc5cd4%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:15:38	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2283c8-5e33854bd5244%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:15:50	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-5e33854bda02f%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:16:06	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5e33854bd7170%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:16:07	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-5e33854bd947f%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:16:07	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-5e33854bd7d1f%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:16:12	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5e33854bd7170%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:16:19	42000/42000	---M--	200	added ('OK')	image/jpeg	etag:%22a410-5e1665e8207f6%22	http://localhost:8080/portfolio/wp-content/uploads/2021/05/bg-05-free-img.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2021/05/bg-05-free-img.jpg	(from http://localhost:8080/portfolio/wp-content/uploads/elementor/css/post-267.css?ver=1657206457)
17:16:20	46815/46815	---M--	200	added ('OK')	text/css	etag:%22b6df-5e338768c7ae2%22	http://localhost:8080/portfolio/wp-content/uploads/elementor/css/post-269.css?ver=1657206530	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/elementor/css/post-269b502.css	(from http://localhost:8080/portfolio/?page_id=269)
17:16:31	46606/46606	---MC-	200	added ('OK')	application/json	date:Thu,%2007%20Jul%202022%2015:16:20%20GMT	http://localhost:8080/portfolio/index.php?rest_route=/wp/v2/pages/269	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/index42e4.json	(from http://localhost:8080/portfolio/?page_id=269)
17:16:34	168527/168527	---M--	200	added ('OK')	image/jpeg	etag:%222924f-5e192f3aab649%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/andrew-neel-cckf4TsHAuw-unsplash-1.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/andrew-neel-cckf4TsHAuw-unsplash-1.jpg	(from http://localhost:8080/portfolio/wp-content/uploads/elementor/css/post-267.css?ver=1657206457)
17:16:35	2393/2393	---M--	200	added ('OK')	application/json	date:Thu,%2007%20Jul%202022%2015:16:31%20GMT	http://localhost:8080/portfolio/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F%3Fpage_id%3D269	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/indexd3f6.json	(from http://localhost:8080/portfolio/?page_id=269)
17:16:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Jul%202022%2015:16:34%20GMT	http://localhost:8080/portfolio/?p=269	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/index67bc.html	(from http://localhost:8080/portfolio/?page_id=269)
17:16:36	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-5e33854bd88d0%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
17:16:37	2466/2466	---M--	200	added ('OK')	text/xml	date:Thu,%2007%20Jul%202022%2015:16:35%20GMT	http://localhost:8080/portfolio/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F%3Fpage_id%3D269&format=xml	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/index0a9f.php	(from http://localhost:8080/portfolio/?page_id=269)
17:16:38	22665/22665	---M--	200	added ('OK')	text/css	etag:%225889-5e338769f4338%22	http://localhost:8080/portfolio/wp-content/uploads/elementor/css/post-14.css?ver=1657206531	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/elementor/css/post-145a92.css	(from http://localhost:8080/portfolio/?page_id=14)
17:16:42	2403/2403	---M--	200	added ('OK')	application/json	date:Thu,%2007%20Jul%202022%2015:16:40%20GMT	http://localhost:8080/portfolio/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F%3Fpage_id%3D14	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/index03c4.json	(from http://localhost:8080/portfolio/?page_id=14)
17:16:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Jul%202022%2015:16:42%20GMT	http://localhost:8080/portfolio/?p=14	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/index0b69.html	(from http://localhost:8080/portfolio/?page_id=14)
17:16:45	2476/2476	---M--	200	added ('OK')	text/xml	date:Thu,%2007%20Jul%202022%2015:16:43%20GMT	http://localhost:8080/portfolio/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F%3Fpage_id%3D14&format=xml	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/index0246.php	(from http://localhost:8080/portfolio/?page_id=14)
17:16:51	73764/73764	---MC-	200	added ('OK')	application/json	date:Thu,%2007%20Jul%202022%2015:16:39%20GMT	http://localhost:8080/portfolio/index.php?rest_route=/wp/v2/pages/14	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/index54e8.json	(from http://localhost:8080/portfolio/?page_id=14)
17:16:56	1698751/1698751	---M--	200	added ('OK')	image/jpeg	etag:%2219ebbf-5e21c29c13138%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Landing-Page-4.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Landing-Page-4.jpg	(from http://localhost:8080/portfolio/)
17:16:58	81601/81601	---M--	200	added ('OK')	image/jpeg	etag:%2213ec1-5e20a7d94003e%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Logi-Signup-1.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Logi-Signup-1.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:17:10	69152/69152	---M--	200	added ('OK')	image/jpeg	etag:%2210e20-5e20a7ac245a2%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Input-details-to-reserve-the-space.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Input-details-to-reserve-the-space.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:17:27	224073/224073	---M--	200	added ('OK')	image/jpeg	etag:%2236b49-5e20a7dc0ca2c%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Parking-Place-Loction.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Parking-Place-Loction.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:17:31	220877/220877	---M--	200	added ('OK')	image/jpeg	etag:%2235ecd-5e20a7aa6cf7f%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Information-about-Parking-Place-1.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Information-about-Parking-Place-1.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:17:35	156209/156209	---M--	200	added ('OK')	image/jpeg	etag:%2226231-5e20a7d5fbb3b%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Adding-to-Favourite-List-1.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Adding-to-Favourite-List-1.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:17:44	78410/78410	---M--	200	added ('OK')	image/jpeg	etag:%221324a-5e20a7ada39e4%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Timing.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Timing.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:17:50	139143/139143	---M--	200	added ('OK')	image/jpeg	etag:%2221f87-5e20a75c0b2ed%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Book-from-Favourite-List.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Book-from-Favourite-List.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:17:55	121460/121460	---M--	200	added ('OK')	image/jpeg	etag:%221da74-5e20a7af3cd33%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/User-Profile.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/User-Profile.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:17:56	33441/33441	---M--	200	added ('OK')	image/jpeg	etag:%2282a1-5e20a8b1b76ff%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Additional-App-Settings.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Additional-App-Settings.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:17:59	21754/21754	---M--	200	added ('OK')	image/jpeg	etag:%2254fa-5e20a8b4b4b65%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/App-Settings.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/App-Settings.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:18:01	105914/105914	---M--	200	added ('OK')	image/jpeg	etag:%2219dba-5e20a8b7e6ecd%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Welcome-Screen-of-the-app.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Welcome-Screen-of-the-app.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:18:05	57228/57228	---M--	200	added ('OK')	image/jpeg	etag:%22df8c-5e20a8b66a918%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Song-Selection.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Song-Selection.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:18:10	66857/66857	---M--	200	added ('OK')	image/jpeg	etag:%2210529-5e20a8da2d294%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Next-Information-of-the-App-Flow.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Next-Information-of-the-App-Flow.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:18:14	78880/78880	---M--	200	added ('OK')	image/jpeg	etag:%2213420-5e20a8d673ddd%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Information-of-the-App-Flow.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Information-of-the-App-Flow.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:18:19	53592/53592	---M--	200	added ('OK')	image/jpeg	etag:%22d158-5e20a8dc39123%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Successful-message.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Successful-message.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:18:21	99525/99525	---M--	200	added ('OK')	image/jpeg	etag:%22184c5-5e20a8d4e3d33%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Download-Image-to-Scan.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Download-Image-to-Scan.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:19:15	331392/331392	---M--	200	added ('OK')	image/jpeg	etag:%2250e80-5e20a93b9609d%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/List-of-the-Doctors.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/List-of-the-Doctors.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:19:54	588566/588566	---M--	200	added ('OK')	image/jpeg	etag:%228fb16-5e20a93d0a7dc%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Services-Page.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Services-Page.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:19:54	241459/241459	---M--	200	added ('OK')	image/jpeg	etag:%223af33-5e20a93e79601%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/User-Login-Signup.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/User-Login-Signup.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:20:30	215838/215838	---M--	200	added ('OK')	image/jpeg	etag:%2234b1e-5e20a95e7f906%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Appointment-Information.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Appointment-Information.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:20:39	896699/896699	---M--	200	added ('OK')	image/jpeg	etag:%22daebb-5e20a93a01649%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Home-Page.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Home-Page.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:21:14	215150/215150	---M--	200	added ('OK')	image/jpeg	etag:%223486e-5e20a963f37b7%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Cancle-Appointment.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Cancle-Appointment.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:21:18	519374/519374	---M--	200	added ('OK')	image/jpeg	etag:%227ecce-5e20a961291c3%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Book-Appointment.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Book-Appointment.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:21:52	509449/509449	---M--	200	added ('OK')	image/jpeg	etag:%227c609-5e20a96602696%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Doctor-Login.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Doctor-Login.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:22:27	428105/428105	---M--	200	added ('OK')	image/jpeg	etag:%2268849-5e20a9b1f808e%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Information-About-The-Company.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Information-About-The-Company.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:23:11	718705/718705	---M--	200	added ('OK')	image/jpeg	etag:%22af771-5e20a9b031929%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Information-About-Paper-Waste.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Information-About-Paper-Waste.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:24:32	988245/988245	---M--	200	added ('OK')	image/jpeg	etag:%22f1455-5e20a9f5aafb3%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/User-Signup.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/User-Signup.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:25:21	1074212/1074212	---M--	200	added ('OK')	image/jpeg	etag:%22106424-5e20a9b65724e%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/User-Login.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/User-Login.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:25:52	996908/996908	---M--	200	added ('OK')	image/jpeg	etag:%22f362c-5e20a9f43b614%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/User-Profile-1.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/User-Profile-1.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:27:25	1067409/1067409	---M--	200	added ('OK')	image/jpeg	etag:%22104991-5e20a9f1d0aab%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Book-Appointment-1.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Book-Appointment-1.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:28:24	1128407/1128407	---M--	200	added ('OK')	image/jpeg	etag:%221137d7-5e20a9ef7c540%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Appointment-Information-1.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Appointment-Information-1.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:30:27	1698751/1698751	---M--	200	added ('OK')	image/jpeg	etag:%2219ebbf-5e20aa36986f1%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Landing-Page-1.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Landing-Page-1.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:30:58	947295/947295	---M--	200	added ('OK')	image/jpeg	etag:%22e745f-5e20aa333b465%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Information-about-Education.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Information-about-Education.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:31:49	1630477/1630477	---M--	200	added ('OK')	image/jpeg	etag:%2218e10d-5e20aa3196894%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/About-Us-Page.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/About-Us-Page.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:32:54	909702/909702	---M--	200	added ('OK')	image/jpeg	etag:%22de186-5e20aa34e68d2%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Information-about-Work-History.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Information-about-Work-History.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:34:01	1130496/1130496	---M--	200	added ('OK')	image/jpeg	etag:%22114000-5e20aa5e8acd2%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Information-About-Skills.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Information-About-Skills.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:34:08	855907/855907	---M--	200	added ('OK')	image/jpeg	etag:%22d0f63-5e20aa5ace13f%22	http://localhost:8080/portfolio/wp-content/uploads/2022/06/Information-about-Tools.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2022/06/Information-about-Tools.jpg	(from http://localhost:8080/portfolio/?page_id=14)
17:34:08	4653/4653	---M--	200	added ('OK')	text/css	etag:%22122d-5e33877468753%22	http://localhost:8080/portfolio/wp-content/uploads/elementor/css/post-16.css?ver=1657206542	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/elementor/css/post-16d710.css	(from http://localhost:8080/portfolio/?page_id=16)
17:34:15	15169/15169	---MC-	200	added ('OK')	application/json	date:Thu,%2007%20Jul%202022%2015:34:08%20GMT	http://localhost:8080/portfolio/index.php?rest_route=/wp/v2/pages/16	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/index01ce.json	(from http://localhost:8080/portfolio/?page_id=16)
17:34:17	2397/2397	---M--	200	added ('OK')	application/json	date:Thu,%2007%20Jul%202022%2015:34:15%20GMT	http://localhost:8080/portfolio/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F%3Fpage_id%3D16	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/index3350.json	(from http://localhost:8080/portfolio/?page_id=16)
17:34:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Jul%202022%2015:34:17%20GMT	http://localhost:8080/portfolio/?p=16	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/index0e62.html	(from http://localhost:8080/portfolio/?page_id=16)
17:34:20	2470/2470	---M--	200	added ('OK')	text/xml	date:Thu,%2007%20Jul%202022%2015:34:19%20GMT	http://localhost:8080/portfolio/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F%3Fpage_id%3D16&format=xml	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/indexfb6d.php	(from http://localhost:8080/portfolio/?page_id=16)
17:34:28	47372/47372	---M--	200	added ('OK')	image/jpeg	etag:%22b90c-5e1665e6526ee%22	http://localhost:8080/portfolio/wp-content/uploads/2021/05/bg-04-free-img.jpg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/uploads/2021/05/bg-04-free-img.jpg	(from http://localhost:8080/portfolio/?page_id=16)
17:34:29	509/509	---M--	200	added ('OK')	image/svg+xml	etag:%221fd-5e16659d15f54%22	http://localhost:8080/portfolio/wp-content/plugins/wpforms-lite/assets/images/submit-spin.svg	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/wpforms-lite/assets/images/submit-spin.svg	(from http://localhost:8080/portfolio/?page_id=16)
17:34:33	24430/24430	---M--	200	added ('OK')	application/javascript	etag:%225f6e-5e16659e0b653%22	http://localhost:8080/portfolio/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js?ver=1.19.3	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min6134.js	(from http://localhost:8080/portfolio/?page_id=16)
17:34:34	4014/4014	---M--	200	added ('OK')	application/javascript	etag:%22fae-5e16659e0e12d%22	http://localhost:8080/portfolio/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2	C:/My%20Web%20Sites/Harokyathanahalli/localhost_8080/portfolio/wp-content/plugins/wpforms-lite/assets/js/mailcheck.mincfa9.js	(from http://localhost:8080/portfolio/?page_id=16)
